id,label,community
7473,Reliable,28
7474,Reliable,13
7475,Reliable,3
7476,Reliable,13
7477,Misinformation,28
7478,Reliable,26
7479,Misinformation,3
7480,Reliable,28
7481,Reliable,28
7482,Misinformation,11
7483,Misinformation,10
7484,Misinformation,25
7485,Reliable,13
7486,Misinformation,3
7487,Misinformation,21
7488,Reliable,13
7489,Reliable,3
7490,Reliable,21
7491,Reliable,28
7492,Misinformation,25
7493,Misinformation,1
7494,Misinformation,11
7495,Reliable,3
7496,Reliable,28
7497,Misinformation,28
7498,Reliable,10
7499,Reliable,10
7500,Reliable,13
7501,Misinformation,1
7502,Reliable,26
7503,Reliable,28
7504,Misinformation,5
7505,Misinformation,3
7506,Misinformation,13
7507,Misinformation,5
7508,Reliable,13
7509,Reliable,13
7510,Reliable,19
7511,Reliable,13
7512,Reliable,25
7513,Misinformation,5
7514,Misinformation,1
7515,Reliable,3
7516,Reliable,26
7517,Misinformation,11
7518,Reliable,28
7519,Misinformation,10
7520,Reliable,11
7521,Misinformation,5
7522,Reliable,13
7523,Reliable,13
7524,Reliable,28
7525,Misinformation,28
7526,Misinformation,11
7527,Misinformation,11
7528,Misinformation,5
7529,Misinformation,5
7530,Reliable,11
7531,Misinformation,25
7532,Reliable,28
7533,Misinformation,11
7534,Reliable,28
7535,Reliable,13
7536,Misinformation,1
7537,Misinformation,11
7538,Misinformation,25
7539,Reliable,3
7540,Reliable,28
7541,Misinformation,11
7542,Reliable,28
7543,Reliable,26
7544,Reliable,3
7545,Misinformation,21
7546,Misinformation,1
7547,Reliable,25
7548,Misinformation,3
7549,Misinformation,25
7550,Misinformation,5
7551,Misinformation,30
7552,Reliable,28
7553,Misinformation,11
7554,Reliable,10
7555,Misinformation,28
7556,Misinformation,10
7557,Reliable,28
7558,Misinformation,28
7559,Reliable,28
7560,Misinformation,5
7561,Misinformation,11
7562,Misinformation,11
7563,Misinformation,28
7564,Misinformation,3
7565,Misinformation,25
7566,Reliable,3
7567,Misinformation,10
7568,Reliable,10
7569,Misinformation,3
7570,Reliable,13
7571,Misinformation,1
7572,Misinformation,5
7573,Misinformation,5
7574,Reliable,26
7575,Misinformation,11
7576,Reliable,28
7577,Misinformation,5
7578,Reliable,28
7579,Reliable,5
7580,Reliable,28
7581,Misinformation,25
7582,Reliable,26
7583,Reliable,5
7584,Reliable,13
7585,Reliable,26
7586,Reliable,3
7587,Reliable,5
7588,Reliable,28
7589,Misinformation,26
7590,Reliable,10
7591,Misinformation,11
7592,Reliable,11
7593,Misinformation,11
7594,Reliable,28
7595,Reliable,21
7596,Misinformation,5
7597,Reliable,26
7598,Misinformation,10
7599,Reliable,28
7600,Misinformation,29
7601,Misinformation,11
7602,Misinformation,11
7603,Reliable,13
7604,Reliable,26
7605,Reliable,13
7606,Misinformation,10
7607,Reliable,13
7608,Misinformation,5
7609,Reliable,13
7610,Misinformation,3
7611,Misinformation,28
7612,Reliable,28
7613,Misinformation,28
7614,Reliable,30
7615,Misinformation,1
7616,Reliable,13
7617,Misinformation,5
7618,Misinformation,1
7619,Misinformation,28
7620,Misinformation,11
7621,Reliable,26
7622,Reliable,13
7623,Misinformation,10
7624,Reliable,26
7625,Reliable,3
7626,Reliable,13
7627,Misinformation,11
7628,Reliable,13
7629,Misinformation,28
7630,Reliable,13
7631,Reliable,28
7632,Misinformation,28
7633,Reliable,13
7634,Reliable,13
7635,Reliable,13
7636,Reliable,11
7637,Reliable,5
7638,Misinformation,5
7639,Reliable,26
7640,Reliable,28
7641,Misinformation,5
7642,Misinformation,11
7643,Reliable,11
7644,Reliable,26
7645,Misinformation,5
7646,Reliable,28
7647,Reliable,11
7648,Reliable,1
7649,Misinformation,25
7650,Misinformation,28
7651,Misinformation,25
7652,Misinformation,29
7653,Reliable,26
7654,Reliable,3
7655,Misinformation,13
7656,Misinformation,5
7657,Misinformation,5
7658,Reliable,28
7659,Reliable,26
7660,Misinformation,29
7661,Reliable,3
7662,Reliable,28
7663,Misinformation,5
7664,Misinformation,5
7665,Misinformation,13
7666,Misinformation,28
7667,Reliable,26
7668,Reliable,3
7669,Misinformation,28
7670,Reliable,26
7671,Reliable,11
7672,Reliable,5
7673,Misinformation,25
7674,Reliable,5
7675,Misinformation,29
7676,Misinformation,5
7677,Misinformation,25
7678,Misinformation,25
7679,Reliable,13
7680,Reliable,10
7681,Misinformation,3
7682,Reliable,28
7683,Misinformation,11
7684,Misinformation,28
7685,Misinformation,25
7686,Reliable,30
7687,Reliable,26
7688,Misinformation,11
7689,Misinformation,10
7690,Reliable,21
7691,Misinformation,11
7692,Reliable,28
7693,Misinformation,1
7694,Reliable,28
7695,Reliable,3
7696,Reliable,10
7697,Misinformation,11
7698,Reliable,30
7699,Reliable,30
7700,Misinformation,30
7701,Reliable,28
7702,Misinformation,5
7703,Misinformation,11
7704,Misinformation,10
7705,Reliable,26
7706,Misinformation,28
7707,Reliable,21
7708,Misinformation,28
7709,Misinformation,13
7710,Misinformation,5
7711,Reliable,26
7712,Misinformation,11
7713,Misinformation,26
7714,Misinformation,11
7715,Reliable,28
7716,Reliable,25
7717,Misinformation,1
7718,Misinformation,5
7719,Reliable,26
7720,Reliable,28
7721,Reliable,28
7722,Reliable,13
7723,Reliable,10
7724,Reliable,3
7725,Misinformation,25
7726,Misinformation,11
7727,Reliable,13
7728,Reliable,26
7729,Reliable,28
7730,Misinformation,3
7731,Reliable,26
7732,Reliable,28
7733,Reliable,28
7734,Misinformation,10
7735,Reliable,28
7736,Misinformation,1
7737,Reliable,13
7738,Misinformation,5
7739,Reliable,13
7740,Misinformation,5
7741,Misinformation,1
7742,Reliable,26
7743,Misinformation,1
7744,Reliable,13
7745,Reliable,26
7746,Reliable,13
7747,Reliable,26
7748,Reliable,26
7749,Misinformation,28
7750,Misinformation,29
7751,Misinformation,3
7752,Misinformation,28
7753,Misinformation,5
7754,Reliable,3
7755,Misinformation,29
7756,Misinformation,5
7757,Misinformation,13
7758,Reliable,13
7759,Reliable,26
7760,Misinformation,28
7761,Misinformation,5
7762,Misinformation,5
7763,Reliable,13
7764,Misinformation,5
7765,Reliable,5
7766,Reliable,28
7767,Reliable,13
7768,Misinformation,28
7769,Misinformation,11
7770,Reliable,13
7771,Reliable,28
7772,Reliable,13
7773,Reliable,13
7774,Reliable,30
7775,Reliable,13
7776,Misinformation,28
7777,Reliable,13
7778,Misinformation,28
7779,Reliable,10
7780,Reliable,28
7781,Misinformation,28
7782,Reliable,28
7783,Misinformation,28
7784,Misinformation,1
7785,Misinformation,28
7786,Misinformation,28
7787,Misinformation,28
7788,Misinformation,10
7789,Misinformation,10
7790,Misinformation,29
7791,Misinformation,1
7792,Reliable,13
7793,Misinformation,28
7794,Reliable,13
7795,Misinformation,5
7796,Reliable,13
7797,Reliable,28
7798,Reliable,13
7799,Reliable,11
7800,Misinformation,5
7801,Misinformation,5
7802,Reliable,28
7803,Reliable,13
7804,Misinformation,5
7805,Misinformation,5
7806,Misinformation,11
7807,Misinformation,11
7808,Reliable,26
7809,Reliable,13
7810,Reliable,26
7811,Reliable,3
7812,Misinformation,30
7813,Misinformation,11
7814,Reliable,28
7815,Reliable,21
7816,Reliable,13
7817,Misinformation,28
7818,Misinformation,11
7819,Misinformation,11
7820,Misinformation,11
7821,Misinformation,25
7822,Misinformation,5
7823,Misinformation,13
7824,Reliable,21
7825,Reliable,3
7826,Misinformation,28
7827,Reliable,28
7828,Misinformation,11
7829,Misinformation,28
7830,Reliable,28
7831,Reliable,26
7832,Misinformation,11
7833,Reliable,26
7834,Reliable,11
7835,Reliable,25
7836,Misinformation,28
7837,Reliable,13
7838,Misinformation,13
7839,Reliable,26
7840,Reliable,28
7841,Misinformation,5
7842,Reliable,10
7843,Reliable,3
7844,Reliable,25
7845,Reliable,26
7846,Misinformation,5
7847,Reliable,3
7848,Misinformation,26
7849,Reliable,26
7850,Reliable,13
7851,Misinformation,5
7852,Reliable,28
7853,Reliable,26
7854,Reliable,26
7855,Reliable,3
7856,Misinformation,28
7857,Reliable,3
7858,Misinformation,1
7859,Reliable,13
7860,Misinformation,5
7861,Reliable,28
7862,Misinformation,10
7863,Misinformation,1
7864,Misinformation,1
7865,Reliable,13
7866,Misinformation,5
7867,Misinformation,28
7868,Misinformation,29
7869,Reliable,26
7870,Misinformation,5
7871,Misinformation,5
7872,Reliable,13
7873,Misinformation,13
7874,Reliable,28
7875,Reliable,13
7876,Misinformation,28
7877,Misinformation,28
7878,Reliable,5
7879,Reliable,28
7880,Reliable,11
7881,Misinformation,3
7882,Reliable,26
7883,Reliable,10
7884,Reliable,26
7885,Reliable,28
7886,Reliable,26
7887,Reliable,28
7888,Reliable,28
7889,Reliable,28
7890,Misinformation,29
7891,Reliable,13
7892,Misinformation,11
7893,Reliable,11
7894,Reliable,28
7895,Misinformation,1
7896,Misinformation,29
7897,Reliable,26
7898,Reliable,3
7899,Misinformation,11
7900,Reliable,28
7901,Reliable,3
7902,Misinformation,11
7903,Misinformation,5
7904,Reliable,13
7905,Reliable,3
7906,Misinformation,3
7907,Misinformation,11
7908,Reliable,10
7909,Reliable,26
7910,Reliable,26
7911,Reliable,21
7912,Reliable,28
7913,Reliable,5
7914,Misinformation,28
7915,Misinformation,11
7916,Misinformation,5
7917,Reliable,13
7918,Reliable,26
7919,Misinformation,5
7920,Reliable,13
7921,Reliable,28
7922,Misinformation,29
7923,Misinformation,5
7924,Misinformation,13
7925,Reliable,13
7926,Reliable,26
7927,Misinformation,5
7928,Misinformation,25
7929,Reliable,28
7930,Reliable,28
7931,Reliable,28
7932,Reliable,13
7933,Reliable,28
7934,Misinformation,11
7935,Reliable,11
7936,Reliable,28
7937,Reliable,30
7938,Misinformation,11
7939,Reliable,26
7940,Reliable,25
7941,Reliable,5
7942,Misinformation,1
7943,Misinformation,5
7944,Reliable,3
7945,Misinformation,5
7946,Reliable,28
7947,Reliable,3
7948,Misinformation,1
7949,Misinformation,28
7950,Misinformation,5
7951,Misinformation,5
7952,Reliable,13
7953,Misinformation,10
7954,Reliable,28
7955,Misinformation,5
7956,Misinformation,5
7957,Reliable,3
7958,Misinformation,13
7959,Reliable,28
7960,Reliable,30
7961,Misinformation,28
7962,Reliable,13
7963,Reliable,13
7964,Misinformation,5
7965,Reliable,13
7966,Reliable,11
7967,Reliable,10
7968,Misinformation,28
7969,Reliable,21
7970,Misinformation,10
7971,Reliable,28
7972,Reliable,26
7973,Misinformation,13
7974,Reliable,13
7975,Misinformation,28
7976,Misinformation,21
7977,Reliable,26
7978,Reliable,11
7979,Misinformation,10
7980,Reliable,3
7981,Reliable,26
7982,Misinformation,11
7983,Reliable,13
7984,Misinformation,11
7985,Reliable,28
7986,Reliable,28
7987,Misinformation,10
7988,Misinformation,11
7989,Reliable,25
7990,Misinformation,1
7991,Reliable,13
7992,Misinformation,5
7993,Reliable,26
7994,Misinformation,11
7995,Reliable,28
7996,Reliable,28
7997,Reliable,13
7998,Misinformation,5
7999,Misinformation,1
8000,Reliable,28
8001,Misinformation,25
8002,Reliable,10
8003,Reliable,13
8004,Misinformation,5
8005,Misinformation,11
8006,Misinformation,29
8007,Reliable,13
8008,Misinformation,28
8009,Misinformation,25
8010,Reliable,13
8011,Misinformation,5
8012,Misinformation,28
8013,Misinformation,5
8014,Reliable,28
8015,Reliable,28
8016,Reliable,28
8017,Misinformation,5
8018,Reliable,28
8019,Misinformation,1
8020,Misinformation,1
8021,Reliable,28
8022,Misinformation,5
8023,Misinformation,5
8024,Reliable,25
8025,Misinformation,30
8026,Misinformation,1
8027,Reliable,13
8028,Reliable,3
8029,Misinformation,11
8030,Reliable,28
8031,Reliable,25
8032,Misinformation,25
8033,Misinformation,28
8034,Misinformation,25
8035,Reliable,26
8036,Reliable,11
8037,Misinformation,28
8038,Misinformation,10
8039,Misinformation,25
8040,Misinformation,26
8041,Reliable,28
8042,Misinformation,5
8043,Misinformation,11
8044,Misinformation,1
8045,Reliable,28
8046,Reliable,26
8047,Reliable,28
8048,Reliable,21
8049,Reliable,3
8050,Reliable,28
8051,Misinformation,21
8052,Reliable,10
8053,Reliable,26
8054,Reliable,28
8055,Reliable,26
8056,Reliable,13
8057,Reliable,26
8058,Reliable,28
8059,Misinformation,29
8060,Reliable,26
8061,Reliable,28
8062,Misinformation,28
8063,Misinformation,5
8064,Reliable,3
8065,Misinformation,5
8066,Reliable,26
8067,Reliable,13
8068,Misinformation,28
8069,Reliable,10
8070,Reliable,28
8071,Reliable,26
8072,Reliable,3
8073,Misinformation,11
8074,Reliable,28
8075,Misinformation,26
8076,Misinformation,5
8077,Reliable,28
8078,Misinformation,11
8079,Misinformation,13
8080,Reliable,13
8081,Misinformation,28
8082,Reliable,28
8083,Reliable,26
8084,Misinformation,30
8085,Reliable,26
8086,Reliable,28
8087,Misinformation,1
8088,Reliable,13
8089,Misinformation,29
8090,Reliable,28
8091,Reliable,28
8092,Misinformation,10
8093,Reliable,21
8094,Reliable,30
8095,Misinformation,1
8096,Misinformation,5
8097,Misinformation,5
8098,Reliable,10
8099,Reliable,28
8100,Misinformation,11
8101,Reliable,3
8102,Reliable,11
8103,Reliable,13
8104,Misinformation,11
8105,Reliable,26
8106,Misinformation,11
8107,Misinformation,10
8108,Reliable,10
8109,Misinformation,28
8110,Reliable,21
8111,Reliable,13
8112,Misinformation,5
8113,Reliable,28
8114,Misinformation,28
8115,Misinformation,10
8116,Reliable,28
8117,Misinformation,25
8118,Misinformation,25
8119,Misinformation,26
8120,Reliable,10
8121,Misinformation,1
8122,Misinformation,25
8123,Misinformation,1
8124,Reliable,11
8125,Misinformation,26
8126,Reliable,13
8127,Reliable,26
8128,Reliable,26
8129,Misinformation,1
8130,Reliable,3
8131,Misinformation,28
8132,Reliable,25
8133,Reliable,26
8134,Misinformation,11
8135,Misinformation,26
8136,Misinformation,5
8137,Misinformation,10
8138,Reliable,30
8139,Reliable,13
8140,Reliable,13
8141,Misinformation,30
8142,Misinformation,28
8143,Misinformation,5
8144,Reliable,26
8145,Reliable,25
8146,Reliable,28
8147,Reliable,28
8148,Misinformation,11
8149,Reliable,5
8150,Reliable,13
8151,Misinformation,29
8152,Reliable,13
8153,Misinformation,26
8154,Misinformation,1
8155,Misinformation,28
8156,Reliable,26
8157,Reliable,3
8158,Misinformation,29
8159,Reliable,28
8160,Reliable,26
8161,Reliable,28
8162,Misinformation,25
8163,Reliable,26
8164,Misinformation,30
8165,Reliable,10
8166,Reliable,28
8167,Reliable,21
8168,Reliable,26
8169,Misinformation,28
8170,Misinformation,11
8171,Misinformation,5
8172,Reliable,10
8173,Reliable,21
8174,Misinformation,3
8175,Misinformation,1
8176,Reliable,3
8177,Reliable,13
8178,Reliable,13
8179,Misinformation,1
8180,Reliable,26
8181,Misinformation,29
8182,Misinformation,11
8183,Reliable,26
8184,Misinformation,5
8185,Misinformation,25
8186,Misinformation,28
8187,Misinformation,10
8188,Misinformation,25
8189,Misinformation,11
8190,Misinformation,28
8191,Reliable,10
8192,Misinformation,5
8193,Reliable,28
8194,Reliable,26
8195,Reliable,13
8196,Misinformation,5
8197,Reliable,10
8198,Reliable,10
8199,Misinformation,25
8200,Misinformation,10
8201,Reliable,10
8202,Reliable,13
8203,Misinformation,11
8204,Misinformation,29
8205,Reliable,28
8206,Reliable,21
8207,Misinformation,11
8208,Misinformation,30
8209,Misinformation,25
8210,Misinformation,11
8211,Reliable,26
8212,Reliable,13
8213,Reliable,26
8214,Reliable,13
8215,Misinformation,28
8216,Reliable,26
8217,Misinformation,1
8218,Misinformation,29
8219,Misinformation,25
8220,Reliable,28
8221,Reliable,28
8222,Reliable,26
8223,Reliable,28
8224,Misinformation,30
8225,Reliable,28
8226,Misinformation,28
8227,Reliable,28
8228,Misinformation,25
8229,Reliable,13
8230,Misinformation,1
8231,Reliable,25
8232,Reliable,13
8233,Misinformation,11
8234,Reliable,25
8235,Misinformation,28
8236,Reliable,26
8237,Reliable,13
8238,Misinformation,1
8239,Reliable,28
8240,Reliable,26
8241,Misinformation,13
8242,Reliable,10
8243,Misinformation,25
8244,Misinformation,1
8245,Misinformation,3
8246,Reliable,13
8247,Reliable,28
8248,Misinformation,5
8249,Misinformation,30
8250,Misinformation,26
8251,Misinformation,5
8252,Reliable,28
8253,Reliable,28
8254,Misinformation,28
8255,Misinformation,30
8256,Misinformation,11
8257,Reliable,26
8258,Misinformation,25
8259,Misinformation,28
8260,Misinformation,29
8261,Reliable,28
8262,Reliable,10
8263,Misinformation,10
8264,Misinformation,28
8265,Reliable,3
8266,Reliable,13
8267,Reliable,3
8268,Misinformation,5
8269,Reliable,3
8270,Reliable,13
8271,Reliable,13
8272,Misinformation,25
8273,Misinformation,28
8274,Reliable,26
8275,Reliable,11
8276,Reliable,28
8277,Misinformation,30
8278,Misinformation,28
8279,Reliable,13
8280,Reliable,11
8281,Reliable,3
8282,Reliable,28
8283,Reliable,13
8284,Reliable,26
8285,Misinformation,3
8286,Reliable,28
8287,Reliable,11
8288,Misinformation,5
8289,Misinformation,5
8290,Misinformation,1
8291,Reliable,25
8292,Misinformation,25
8293,Misinformation,30
8294,Reliable,26
8295,Reliable,30
8296,Misinformation,1
8297,Reliable,25
8298,Reliable,30
8299,Misinformation,5
8300,Misinformation,5
8301,Reliable,13
8302,Reliable,26
8303,Misinformation,13
8304,Reliable,13
8305,Reliable,13
8306,Reliable,28
8307,Misinformation,11
8308,Reliable,25
8309,Misinformation,11
8310,Reliable,28
8311,Misinformation,25
8312,Misinformation,5
8313,Reliable,25
8314,Reliable,13
8315,Reliable,28
8316,Misinformation,1
8317,Reliable,26
8318,Reliable,3
8319,Misinformation,26
8320,Misinformation,11
8321,Misinformation,10
8322,Reliable,30
8323,Reliable,25
8324,Reliable,26
8325,Reliable,13
8326,Misinformation,3
8327,Reliable,28
8328,Misinformation,3
8329,Reliable,3
8330,Reliable,28
8331,Misinformation,11
8332,Reliable,28
8333,Misinformation,1
8334,Reliable,28
8335,Misinformation,5
8336,Reliable,26
8337,Reliable,26
8338,Reliable,21
8339,Misinformation,1
8340,Misinformation,3
8341,Reliable,21
8342,Reliable,28
8343,Misinformation,5
8344,Misinformation,28
8345,Misinformation,11
8346,Misinformation,1
8347,Misinformation,28
8348,Misinformation,25
8349,Misinformation,11
8350,Reliable,13
8351,Reliable,25
8352,Reliable,28
8353,Misinformation,5
8354,Reliable,21
8355,Reliable,28
8356,Reliable,26
8357,Misinformation,13
8358,Reliable,26
8359,Misinformation,11
8360,Misinformation,13
8361,Reliable,26
8362,Misinformation,25
8363,Reliable,13
8364,Reliable,28
8365,Reliable,28
8366,Reliable,13
8367,Reliable,3
8368,Misinformation,1
8369,Reliable,28
8370,Reliable,26
8371,Reliable,13
8372,Reliable,28
8373,Reliable,13
8374,Reliable,21
8375,Misinformation,5
8376,Reliable,26
8377,Misinformation,11
8378,Misinformation,28
8379,Reliable,28
8380,Misinformation,10
8381,Reliable,10
8382,Reliable,3
8383,Reliable,26
8384,Reliable,28
8385,Reliable,28
8386,Misinformation,10
8387,Reliable,1
8388,Misinformation,5
8389,Reliable,11
8390,Misinformation,25
8391,Reliable,25
8392,Reliable,5
8393,Reliable,5
8394,Reliable,28
8395,Reliable,11
8396,Reliable,26
8397,Misinformation,28
8398,Reliable,26
8399,Reliable,5
8400,Reliable,26
8401,Reliable,28
8402,Reliable,13
8403,Reliable,3
8404,Misinformation,3
8405,Misinformation,1
8406,Misinformation,28
8407,Reliable,21
8408,Misinformation,26
8409,Misinformation,28
8410,Misinformation,5
8411,Reliable,11
8412,Reliable,3
8413,Misinformation,1
8414,Misinformation,25
8415,Misinformation,13
8416,Misinformation,28
8417,Misinformation,5
8418,Misinformation,5
8419,Misinformation,1
8420,Reliable,26
8421,Misinformation,11
8422,Reliable,26
8423,Misinformation,1
8424,Reliable,13
8425,Reliable,28
8426,Misinformation,11
8427,Reliable,28
8428,Reliable,13
8429,Misinformation,3
8430,Misinformation,28
